City,Postal code,Latitude,Longitude,Monthly rent,Aconto,Square meters,Rooms,Floor,Property type,Furnished,Shareable,Pets allowed,Elevator,Senior frendly,Only for students,Balcony/Terrace,Parking,PostalCode_1000-1999,PostalCode_2000-2999,PostalCode_3000-3999,PostalCode_4000-4999,PostalCode_5000-5999,PostalCode_6000-6999,PostalCode_7000-7999,PostalCode_8000-8999,PostalCode_9000-9999
Aarhus,8200,56.182312,10.194073,5700.0,385.0,36.0,1.0,0.0,Lejlighed,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0
Odense,5000,55.405837,10.385366,6200.0,800.0,81.0,2.0,4.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0
København,2610,55.683716,12.456855,11600.0,750.0,73.0,2.0,0.0,Lejlighed,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0
Frederikshavn,9900,57.444672,10.531615,5750.0,1200.0,92.0,3.0,1.0,Lejlighed,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1
København,2300,55.617429,12.566277,11250.0,800.0,63.0,2.0,5.0,Lejlighed,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0
København,2300,55.638175,12.581597,18200.0,1500.0,140.0,4.0,10.0,Lejlighed,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0
Randers,8900,56.463629,10.017205,4500.0,956.0,62.0,2.0,2.0,Lejlighed,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0
København,2630,55.646833,12.277445,10965.0,995.0,86.0,3.0,0.0,Lejlighed,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0
Herning,7400,56.128049,8.973791,10900.0,1200.0,118.0,3.0,2.0,Lejlighed,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,1,0,0
Randers,8940,56.447677,10.04585,6100.0,950.0,76.0,2.0,2.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0
Kolding,6000,55.486927,9.489228,14900.0,1721.0,1588.0,4.0,16.0,Lejlighed,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,0,1,0,0,0
Holstebro,7500,56.351804,8.626722,3700.0,400.0,55.0,2.0,-1.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0
Aarhus,8200,56.17284,10.199376,10227.0,1000.0,104.0,4.0,1.0,Lejlighed,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0
Aarhus,8000,56.163908,10.211826,9600.0,600.0,67.0,2.0,1.0,Lejlighed,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0
Aalborg,9400,57.061315,9.918701,4928.0,950.0,53.0,2.0,0.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1
Grenaa,8500,56.413913,10.884173,5258.0,600.0,89.0,4.0,1.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0
Roskilde,4000,55.627727,12.085477,13900.0,1000.0,85.0,3.0,4.0,Lejlighed,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0
København,2450,55.651555,12.511745,7700.0,550.0,35.0,1.0,1.0,Lejlighed,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0
Odense,5000,55.394269,10.381505,7495.0,1000.0,86.0,2.0,1.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0
Randers,8940,56.449645,10.043633,4999.0,800.0,72.0,2.0,3.0,Lejlighed,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0
København,2605,55.657528,12.39555,11850.0,995.0,90.0,4.0,2.0,Lejlighed,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0
Viborg,8800,56.453876,9.397461,6628.0,1406.0,80.0,2.0,1.0,Lejlighed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0
Østbirk,8752,55.967138,9.749368,5900.0,700.0,85.0,3.0,0.0,Lejlighed,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0
Aalborg,9200,57.006883,9.882891,5000.0,600.0,50.0,2.0,1.0,Lejlighed,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,1
København,2605,55.658144,12.394966,11800.0,950.0,82.0,3.0,0.0,Lejlighed,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0
Odense,5000,55.37765,10.370212,6850.0,750.0,70.0,3.0,0.0,Lejlighed,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0
Odense,5000,55.400323,10.394599,5700.0,600.0,48.0,2.0,2.0,Lejlighed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0
Odense,5000,55.390247,10.378608,7995.0,450.0,87.0,3.0,3.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0
København,2450,55.645286,12.549218,16600.0,1050.0,92.0,4.0,2.0,Lejlighed,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0
Aalborg,9000,57.051553,9.903421,5175.0,600.0,48.0,2.0,2.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1
Aalborg,9000,57.043924,9.911366,7995.0,800.0,100.0,3.0,5.0,Lejlighed,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1
København,2635,55.608466,12.35355,9500.0,650.0,55.0,2.0,0.0,Lejlighed,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0
Fredericia,7000,55.568276,9.759378,5880.0,700.0,71.0,2.0,0.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0
Kolding,6000,55.495075,9.483463,8995.0,500.0,92.0,3.0,0.0,Lejlighed,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,1,0,0,0
København,2100,55.704671,12.595515,22500.0,1520.0,140.0,3.0,2.0,Lejlighed,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0
Slagelse,4200,55.402008,11.354756,7400.0,900.0,86.0,3.0,2.0,Lejlighed,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0
Viborg,8800,56.452015,9.403178,4630.0,1150.0,65.0,2.0,2.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0
København,2450,55.656879,12.562059,24500.0,500.0,97.0,2.0,2.0,Lejlighed,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0
København,2605,55.658871,12.392617,10100.0,700.0,59.0,2.0,2.0,Lejlighed,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0
Aabenraa,6200,55.046576,9.418267,6650.0,1600.0,138.0,3.0,1.0,Lejlighed,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0
Aarhus,8381,56.186297,10.126257,6395.0,500.0,48.0,2.0,2.0,Lejlighed,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0
Aarhus,8200,56.185543,10.18822,6000.0,350.0,31.0,1.0,5.0,Lejlighed,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0
Kolding,6000,55.490302,9.479847,7996.0,900.0,118.0,4.0,2.0,Lejlighed,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0
Faaborg,5600,55.095811,10.241354,5300.0,700.0,79.0,4.0,2.0,Lejlighed,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0
Kibæk,6933,56.032449,8.855506,5900.0,0.0,105.0,3.0,1.0,Lejlighed,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0
Fredericia,7000,55.575851,9.74604,4300.0,600.0,54.0,2.0,1.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0
Nyborg,5800,55.312527,10.793667,12374.0,0.0,248.0,4.0,1.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0
Svebølle,4470,55.651359,11.292847,7500.0,700.0,96.0,4.0,1.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0
Aarhus,8200,56.183622,10.194967,5400.0,450.0,29.0,1.0,2.0,Lejlighed,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,1,0
Viborg,8800,56.448971,9.38749,5950.0,1175.0,88.0,3.0,0.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0
Viborg,8800,56.450226,9.408063,7995.0,1100.0,80.0,2.0,2.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0
Lemvig,7620,56.547439,8.311949,4500.0,300.0,113.0,2.0,1.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,1,0,0
Kolding,6000,55.486927,9.489228,8950.0,1005.0,928.0,3.0,10.0,Lejlighed,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,1,0,0,0
Aarhus,8240,56.204001,10.232856,5950.0,200.0,41.0,1.0,0.0,Lejlighed,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0
Aarhus,8381,56.185551,10.128284,7495.0,800.0,69.0,2.0,0.0,Lejlighed,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0
Aarhus,8200,56.171185,10.197202,10500.0,600.0,71.0,3.0,7.0,Lejlighed,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0
Odense,5220,55.393987,10.423545,8950.0,0.0,87.0,3.0,1.0,Lejlighed,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0
Karup J,7470,56.309593,9.167086,3000.0,500.0,45.0,3.0,1.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0
København,2605,55.651464,12.415608,5250.0,250.0,30.0,1.0,0.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0
Aalborg,9000,57.037379,9.952607,4100.0,300.0,42.0,2.0,1.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1
København,2300,55.635206,12.579092,14515.0,1000.0,95.0,3.0,0.0,Lejlighed,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0
Silkeborg,8600,56.137809,9.565108,7750.0,0.0,65.0,2.0,0.0,Lejlighed,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0
Aalborg,9000,57.041737,9.940983,4598.0,800.0,60.0,2.0,0.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1
København,2600,55.667938,12.373087,14700.0,1300.0,108.0,4.0,2.0,Lejlighed,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0
Aarhus,8240,56.19943,10.198599,5995.0,500.0,39.0,1.0,2.0,Lejlighed,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0
Frederikssund,3600,55.861742,12.06983,11900.0,1000.0,85.0,3.0,0.0,Lejlighed,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,1,0,0,0,0,0,0
Nyborg,5800,55.310495,10.789484,5097.0,750.0,82.0,2.0,3.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0
Svendborg,5700,55.061823,10.608876,3700.0,200.0,33.0,1.0,1.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0
Horsens,8700,55.874444,9.802883,9400.0,250.0,103.0,4.0,1.0,Lejlighed,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0
Aarhus,8200,56.187769,10.183751,10896.0,1315.0,82.0,3.0,5.0,Lejlighed,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0
Horsens,8700,55.858615,9.864748,14900.0,900.0,130.0,4.0,0.0,Lejlighed,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0
København,2650,55.626425,12.483719,16300.0,1080.0,96.0,3.0,4.0,Lejlighed,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0
Aalborg,9400,57.064838,9.902909,7500.0,1200.0,95.0,3.0,1.0,Lejlighed,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1
Aalborg,9000,57.052545,9.90785,5300.0,1000.0,71.0,3.0,3.0,Lejlighed,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1
Aalborg,9000,57.048688,9.937919,8975.0,950.0,82.0,3.0,10.0,Lejlighed,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1
Odense,5200,55.396293,10.360569,6950.0,600.0,64.0,2.0,2.0,Lejlighed,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0,0,0,0
Espergærde,3060,55.986242,12.521686,13995.0,1000.0,96.0,4.0,1.0,Lejlighed,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,0,1,0,0,0,0,0,0
Aarhus,8000,56.155188,10.210452,7200.0,626.0,45.0,1.0,5.0,Lejlighed,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0
Randers,8940,56.448233,10.042783,9200.0,900.0,106.0,4.0,4.0,Lejlighed,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0
Odense,5000,55.396732,10.379463,9500.0,1200.0,130.0,3.0,-1.0,Lejlighed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0
København,2750,55.729182,12.405548,9995.0,1000.0,68.0,2.0,0.0,Lejlighed,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0
Aalborg,9000,57.03151,9.940608,7521.0,600.0,63.0,3.0,0.0,Lejlighed,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1
Odense,5000,55.400347,10.381862,8900.0,1000.0,74.0,3.0,1.0,Lejlighed,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,1,0,0,0,0
Aarhus,8240,56.203659,10.233116,7300.0,200.0,5700.0,2.0,0.0,Lejlighed,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0
Egtved,6040,55.595873,9.430251,6402.0,750.0,76.0,2.0,0.0,Lejlighed,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0
Silkeborg,8600,56.172834,9.554814,13500.0,1220.0,112.0,3.0,1.0,Lejlighed,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0
Hobro,9500,56.643152,9.789306,3700.0,600.0,41.0,2.0,1.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1
København,2605,55.657294,12.39526,9975.0,995.0,63.0,2.0,0.0,Lejlighed,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0
Aalborg,9000,57.047354,9.943216,9545.0,800.0,92.0,2.0,2.0,Lejlighed,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1
Aarhus,8260,56.12286,10.171785,6295.0,400.0,51.0,2.0,-1.0,Lejlighed,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0
Kolding,6000,55.485765,9.497823,3650.0,400.0,39.0,1.0,0.0,Lejlighed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0
Odense,5000,55.39377,10.383917,10791.0,640.0,107.0,4.0,3.0,Lejlighed,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0
Holstebro,7500,56.359842,8.635888,6500.0,1200.0,89.0,3.0,0.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,1,0,0
Haderslev,6100,55.250473,9.494547,6250.0,1250.0,125.0,4.0,0.0,Lejlighed,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0
Vejle,7100,55.707715,9.530813,13975.0,1200.0,137.0,3.0,3.0,Lejlighed,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0
Vejen,6600,55.476949,9.138095,8700.0,1000.0,108.0,4.0,1.0,Lejlighed,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0
Skjern,6900,55.948461,8.491821,6200.0,1200.0,122.0,5.0,2.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,1,0,0,0
Hillerød,3400,55.930366,12.30502,10700.0,1200.0,94.0,3.0,2.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0
Viborg,8800,56.44932,9.404518,8400.0,800.0,116.0,4.0,1.0,Lejlighed,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0
Viborg,8800,56.453828,9.411079,3400.0,325.0,40.0,1.0,2.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0
Silkeborg,8600,56.198893,9.597256,7495.0,1000.0,83.0,3.0,0.0,Lejlighed,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0
Horsens,8700,55.866939,9.859473,9750.0,0.0,104.0,4.0,0.0,Lejlighed,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0
Sæby,9300,57.325628,10.492886,4500.0,1500.0,50.0,2.0,0.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1
København,2860,55.741678,12.483306,12990.0,1200.0,101.0,3.0,0.0,Lejlighed,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0
Silkeborg,8600,56.165129,9.539775,3120.0,350.0,27.0,1.0,1.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0
Rødkærsbro,8840,56.351691,9.508929,6896.0,2850.0,110.0,4.0,1.0,Lejlighed,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0
Viborg,8800,56.458239,9.402141,3063.0,1035.0,32.0,1.0,1.0,Lejlighed,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0
Odense,5000,55.396908,10.38813,11995.0,1400.0,159.0,4.0,1.0,Lejlighed,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0
Aalborg,9000,57.034993,9.946224,7416.0,300.0,96.0,3.0,1.0,Lejlighed,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1
København,2800,55.771018,12.49847,16995.0,1250.0,123.0,4.0,2.0,Lejlighed,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0
Nordborg,6430,55.058676,9.745537,5500.0,1200.0,130.0,3.0,0.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,1,0,0,0
Viborg,8800,56.450602,9.399674,3950.0,1275.0,58.0,2.0,3.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0
Silkeborg,8600,56.152869,9.685255,6022.0,1600.0,87.0,2.0,0.0,Lejlighed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0
Esbjerg,6700,55.468508,8.460847,7600.0,500.0,88.0,4.0,0.0,Lejlighed,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0
Esbjerg,6700,55.479242,8.441436,4200.0,400.0,50.0,2.0,1.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0
Tarm,6880,55.907842,8.520426,7400.0,900.0,130.0,3.0,0.0,Lejlighed,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0,0,0,0,0,1,0,0,0
Vejle,7100,55.714099,9.502429,4700.0,0.0,34.0,1.0,0.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,1,0,0
København,2630,55.643777,12.270606,12700.0,800.0,98.0,4.0,5.0,Lejlighed,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0
Horsens,8700,55.874581,9.80119,9100.0,250.0,96.0,4.0,3.0,Lejlighed,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0
København,1610,55.67435,12.559752,22500.0,1450.0,124.0,3.0,3.0,Lejlighed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0
Aarhus,8240,56.196883,10.204703,9663.0,800.0,85.0,4.0,2.0,Lejlighed,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0
Haderslev,6100,55.251651,9.484789,7500.0,375.0,128.0,3.0,1.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0
Kolding,6000,55.487177,9.472899,5100.0,500.0,45.0,2.0,2.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0
Kolding,6000,55.485657,9.498978,8350.0,1000.0,82.0,3.0,6.0,Lejlighed,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0
Odense,5000,55.39854,10.382392,11000.0,1400.0,144.0,5.0,1.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0
Aalborg,9000,57.042379,9.951079,5995.0,500.0,47.0,2.0,2.0,Lejlighed,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,1
Odense,5000,55.400031,10.376793,7225.0,820.0,65.0,3.0,4.0,Lejlighed,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0
Kjellerup,8620,56.286059,9.332365,5500.0,0.0,128.0,3.0,0.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0
Aarhus,8381,56.184519,10.125925,11600.0,750.0,105.0,4.0,2.0,Lejlighed,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0
København,2665,55.625918,12.377655,13700.0,1128.0,104.0,3.0,3.0,Lejlighed,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0
Fredericia,7000,55.564039,9.750446,5800.0,750.0,83.0,3.0,2.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0
Aarhus,8000,56.14581,10.184676,6228.0,850.0,60.0,2.0,-1.0,Lejlighed,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0
Frederikssund,3600,55.843787,12.059556,10935.0,850.0,81.0,3.0,3.0,Lejlighed,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,0
Viborg,8800,56.451619,9.407652,5733.0,970.0,78.0,2.0,1.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0
Fredericia,7000,55.563535,9.756797,6300.0,750.0,80.0,3.0,2.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0
Odense,5000,55.397146,10.378515,8695.0,250.0,76.0,2.0,1.0,Lejlighed,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0
København,2300,55.655855,12.609894,18054.0,3300.0,149.0,5.0,3.0,Lejlighed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0
Skive,7800,56.566967,9.028764,9200.0,1327.0,137.0,4.0,3.0,Lejlighed,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0
Viborg,8800,56.450938,9.406776,4250.0,1300.0,43.0,2.0,1.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0
Odense,5000,55.394342,10.405601,6900.0,750.0,81.0,3.0,1.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0
Aarhus,8000,56.155296,10.183115,8551.0,550.0,58.0,2.0,1.0,Lejlighed,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0
Ringkøbing,6950,56.090926,8.246989,7450.0,1600.0,123.0,3.0,1.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,1,0,0,0
Aalborg,9000,57.042355,9.939351,5495.0,500.0,58.0,2.0,2.0,Lejlighed,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1
