Latitude,Longitude,Monthly rent,Aconto,Square meters,Rooms,Furnished,Shareable,Pets allowed,Elevator,Senior frendly,Only for students,Balcony/Terrace,Parking,PostalCode_1000-1999,PostalCode_2000-2999,PostalCode_3000-3999,PostalCode_4000-4999,PostalCode_5000-5999,PostalCode_6000-6999,PostalCode_7000-7999,PostalCode_8000-8999,PostalCode_9000-9999,Floor_-1 to 0,Floor_1-3,Floor_3-8,Floor_9 or above,Distance to Transport Station (km),Distance to Beach (km),Distance to School (km),Distance to Restaurant (km),Distance to Hospital (km),Distance to Mall (km)
57.033678,9.935609,7750.0,500.0,72.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.369624716074674,43.44138899140222,0.5685870318326112,0.5130279044960133,2.167735565081869,1.631691071523863
56.175321,9.493281,9295.0,350.0,121.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,3.4105185688282957,3.632197107880471,0.41859765720122655,3.385949000819824,4.0836319655323186,30.931352295005414
55.617429,12.566277,11050.0,800.0,63.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.6249943970887145,4.127549490490132,0.7593394680276486,0.1712038372531947,3.139107464635116,1.6181431141675646
56.449946,9.414883,5000.0,1000.0,54.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0626656093822056,33.87642857121885,0.8028479778548415,0.21330130279002762,0.2823738255751998,0.6243844365588519
56.122423,12.308948,12900.0,1000.0,100.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.02332513708062455,0.6953667236043852,0.7309781664167416,0.3064124872361519,21.319955649376592,21.533702036644947
56.463763,10.018442,5285.0,992.0,70.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.2804809980587822,22.113692842817954,0.1927540223098909,0.5003108148509138,1.3149509021110235,1.2390036416481052
55.871924,9.844803,5495.0,1050.0,63.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.0672720089435428,23.397452487913643,0.1374254333491446,0.5905006823254648,2.041676850009935,18.751966243664743
57.053233,9.904568,4000.0,400.0,72.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.23910307556543053,45.39575068311541,0.1702707386458419,0.06850015350738792,0.7131742478805051,1.086225547568803
55.655805,12.503371,7500.0,500.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5183761727902289,3.948442297780738,0.2907931874302487,0.07121216308037669,2.6834169230751272,1.1193743923955217
54.921043,9.593732,4800.0,700.0,75.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.22564375869280032,2.6463305346620487,0.42080651742987396,0.02547924569680955,12.671960010770036,12.795873581626921
57.047023,9.941917,4945.0,500.0,38.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,1.5473717960993931,44.96602837887224,1.083300367123418,0.31869229169209967,1.7819561014376177,0.9384463223991588
55.24665,9.49034,6200.0,1000.0,78.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,12.337255124574147,8.553229362246995,0.22305958237057233,0.28178619683282624,2.918008021675873,29.741906906817956
55.254785,10.670994,5900.0,0.0,66.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,13.058430308355755,12.492303026284205,3.004082204380743,5.556456125179774,10.102287756858155,12.835476645123181
56.367767,8.608495,5236.0,630.0,85.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.7844852884377406,12.882002916508485,0.37955960913859543,1.0472803010295653,27.180398048896603,1.038757176305071
55.627195,12.38814,12360.0,1470.0,95.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.4352664400833221,2.756498049533382,0.64520989231547,0.38741437805703777,3.1131537430080285,2.200779419436273
57.051082,9.912914,7995.0,800.0,105.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.34407911754126574,45.20462366064104,0.35645118152733435,0.11356477562209209,0.2754546341840306,1.015758930280055
55.717769,12.437481,13400.0,850.0,95.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.39946120533814694,10.080537250974752,0.6530191913550134,0.831843574174902,1.6068034795091786,0.5561425765594757
