Type,Name,Latitude,Longitude
Beaches,Granskoven Strand,55.34289275833333,11.114620945833332
Beaches,Ajstrup Strand,56.04035610526316,10.270842863157894
Beaches,Skovsgårdland,56.6395021,9.85097688
Beaches,Lille Skovgård Hage,56.646051441176475,9.845647188235294
Beaches,Houstrup Strand,55.7601340875,8.1763422125
Beaches,Adsbøl Strand,54.93515557,9.62694956
Beaches,Dalleren,56.64599531538462,9.820448953846153
Beaches,Fyrbøjen,56.6464156125,9.8309391625
Beaches,Skåstrup Strand,55.53916004782609,10.00000535652174
Beaches,Fjellerup badestrand,56.517843683333325,10.58814304
Beaches,Mullerup Strand,55.49573925,11.17460309
Beaches,Husby Strand,55.37932637222222,9.83035883888889
Beaches,Annekjeld,56.63951911666666,9.8313284
Beaches,Ulvshale Strand,55.03796336764706,12.285017361764703
Beaches,Jerup Strand,57.54285516521739,10.441333750724636
Beaches,Hejlsminde Strand,55.36295431162791,9.602173511627907
Beaches,Lottas strand,56.14186847727273,12.57594844090909
Beaches,Drachenstrand,54.680359554545454,8.542026336363636
Beaches,Raucherstrand,54.68080718,8.53770858
Beaches,Näsetbadet,57.61596569615385,11.90066728076923
Beaches,Badestrand Dagebüll,54.727077711111114,8.69256638888889
Beaches,Südwesthörn,54.79592254482759,8.659963220689654
Beaches,Beach Dagebüll,54.72815038571429,8.692365485714285
Beaches,Tarup-Davinde Hundestrand,55.3314557625,10.527410325
Beaches,Kidholm Strand,55.51176542152778,9.594500794444444
Beaches,Välornas badplats,57.32162625208333,13.727803809375
Beaches,Karlslunde Strand,55.55267841777778,12.25483893148148
Beaches,Sædding Strand,55.495731195772954,8.397722794565217
Beaches,Ursöbadet,56.629848495,14.8595412125
Beaches,Sandgårdslandet,56.626039354166664,14.95507061875
Beaches,Blokhus Strand,57.26163056440476,9.585372117857142
Beaches,Tannis Strand,57.60284704904485,10.206809011710964
Beaches,Sandersvig,55.34952867080048,9.626290754603202
Beaches,Hornbæk Strand,56.09412881783681,12.434127211764704
Beaches,Bosserne,55.93510035808081,10.782860650757575
Beaches,bakkebølle strand,54.97508956071429,11.982207366165412
Beaches,Skrea Strand,56.88239281917857,12.504237005833332
Beaches,Grötviks pir,56.64096303333333,12.780656291666666
Beaches,Västra stranden,56.663336925763886,12.833031025625
Beaches,Ringsegårds strand,56.86812497263158,12.53299224236842
Beaches,Laholmsbuktens strand,56.49574183766136,12.92533775152448
Beaches,Barnens badstrand,57.10853188541667,12.2415720875
Beaches,Tylösand,56.65375747281979,12.73071324640056
Beaches,Frösakull,56.663806092711944,12.727044630918428
Beaches,Askimsbadet,57.6253571162594,11.926438418796993
Beaches,Fiskebäcksbadet,57.64841658571429,11.848680121428572
Beaches,Hovåsbadet,57.61778685560606,11.922518222424243
Beaches,Rörviksbadet,57.62991548916666,11.881334126666665
