Monthly rent,Aconto,Square meters,Rooms,Floor,Furnished,Shareable,Pets allowed,Elevator,Senior frendly,Only for students,Balcony/Terrace,Parking,PostalCode_1000-2999,PostalCode_2000-3999,PostalCode_3000-4999,PostalCode_4000-5999,PostalCode_5000-6999,PostalCode_6000-7999,PostalCode_7000-8999,PostalCode_8000-9999,PostalCode_9000-10999,Distance to Transport Station (km),Distance to Beach (km),Distance to School (km),Distance to Restaurant (km),Distance to Hospital (km),Distance to Mall (km)
7995.0,725.0,82.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1,1.2508749297112316,43.295299396375775,0.1089320965205242,2.3014397397680053,1.417990709387119,5.177912595365744
8500.0,990.0,60.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0.2767502322667705,33.95741653961405,0.0763703466218039,0.1573340232999502,0.4153975645830465,0.2126102616106997
9300.0,900.0,83.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,1.0470949434976864,3.7640091699815086,0.4433937829764973,0.4933425294270769,1.2720596992527813,1.5973088099979242
6457.0,558.0,63.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1.1784863526296396,8.730792047661517,0.6785875068950344,1.6965871484724635,2.95351601517189,1.047869989326243
6000.0,800.0,72.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.4519409823439685,1.7288878479610224,0.2174868078744653,0.2789852471164322,1.0474966883612025,0.8328802690007636
8360.0,700.0,99.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0.454985138396223,40.23212351443235,0.2380758038255616,0.0519777210077044,0.6944211323006343,0.1690602179820312
6230.0,300.0,31.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0.1537572635850841,4.074687405440561,0.2367253760334678,0.159258132491762,1.4639326513017166,2.794819186571122
5000.0,500.0,60.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0.6435122043170086,13.106648589803957,0.3149780419122077,0.7906170957672672,27.41248620914122,0.7319952310003409
4950.0,450.0,66.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0.8624713199645954,45.91960624398121,0.3718106831535526,0.4650962708777755,1.0589720724810443,0.3447385104976102
5495.0,600.0,64.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0.3397377000851231,44.43165897927349,0.4747492877892217,0.0890492605917409,0.4981331590982531,0.5034432528830782
7300.0,300.0,65.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0.4313750931597943,2.5370554896534703,0.3099200316110242,0.3823387177412196,0.3693954807886858,1.0358355912368509
3742.0,950.0,61.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0.9932347328496832,20.154092813670616,0.7103225614625328,0.4221188907285223,1.304052916859212,32.461011036490824
13000.0,950.0,86.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1.39994749324838,1.6536039598194818,0.1939128308598687,0.3375596412816521,2.2866961730234374,0.5704980457102576
8800.0,0.0,60.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0.2641071884721211,0.4141585741996036,0.5930132513853896,0.4268626010328012,16.86629000270259,11.147532336295605
7998.0,1000.0,94.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0,1.0055649184922435,3.382097894720581,0.5999967714243206,0.3920150882241398,2.098873038156928,3.525627916953913
11900.0,1000.0,103.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0.5540128072230599,7.436597664419095,0.2277921166205019,0.0356115376408137,3.2828231001698205,0.5725180789094891
5100.0,1000.0,61.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,3.2510553094355066,14.60888016913222,0.7350595134844673,1.1760156360885017,4.690837973302672,3.068057618184026
7695.0,953.0,88.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0,2.5941366243205386,20.48863008582535,0.2842419497716624,0.7348837742894944,1.6488464514963714,1.6255855896640363
15250.0,1140.0,101.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0,0.3337949319867082,4.275406884101819,0.2181213181919837,0.6921146001453458,2.748632292813241,0.0659317394117561
9995.0,900.0,89.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1.664665768398315,8.814928070009417,1.1123149827294792,1.3690809411349054,2.8092581204465703,0.8537699450331849
5950.0,450.0,51.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0,0.4574564412305208,1.790510337345169,0.2984608689982918,0.0169361349251279,0.730244371179481,32.48178829869872
10895.0,1100.0,98.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,1.1446937810589004,1.6947290378013575,0.2088915364038178,0.1845089506608525,1.2514115477209,1.4661047528687623
5995.0,620.0,64.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0.6384398665989351,40.52549531934875,0.8385487949432868,0.8081455709966204,3.325370293094512,0.9299699643842986
4900.0,500.0,79.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,1.8312452930758376,7.55409942018058,0.5458509181126009,0.8100224581960377,8.744644422402834,0.542210594418947
8031.0,800.0,118.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1,1.4255357225813785,44.38008705900427,0.5648080294062899,0.6727638240725637,1.8292571376541933,1.0397775768752555
4495.0,400.0,49.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1,1.2235118582760676,42.20914925780039,0.6377553173560704,0.8711186359911987,2.250163919828374,2.227881804452344
7295.0,700.0,70.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.5758774626593013,11.777756718447844,0.5961743275297925,0.0641899904625593,1.0926620266033704,1.1192177055569212
6185.0,742.0,90.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,1.9222236363455567,12.72897917225279,0.6639761777317312,1.5874036975576369,26.27543079956859,1.7764715849553705
5498.0,375.0,64.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1.4598948579595046,44.42543369091227,0.6195434129551237,0.6473910028115398,1.8473617301362448,1.0467141915658726
9400.0,800.0,62.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,1,0,0,0,0,0,0,3.060189400959797,18.74405415738048,0.1984550591797191,2.510927774327248,1.7817696530206162,2.989334410512376
9250.0,500.0,42.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0.3615010061498036,5.223703874043868,0.3034339606905311,0.1371399422060892,1.3128164634954742,0.6276265583919747
7600.0,1200.0,81.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.4083575177197662,14.77373971743154,0.1304514937467915,0.5509463882735361,1.3990041453131967,0.6714771203418303
13300.0,1000.0,105.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,2.301839144959944,2.2387264646186544,0.4418323099007731,1.378392809606571,2.3364361579174897,2.6954616832068163
4400.0,1300.0,80.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0,0,0,0,0,1,0,0,0,5.989296992763221,24.66615158210153,0.4460491378735456,3.974095196053025,10.5255709138146,34.30244198650843
5700.0,800.0,37.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0.5071700749770416,12.836593695641843,0.6344856167936224,1.1665088565541162,4.053504851482485,1.925958268157116
7495.0,0.0,58.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0,3.2443861933729528,13.533374716085564,1.1425726590939966,1.0099987400194077,2.1685898915179087,2.954925388643889
5000.0,900.0,99.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,14.901193886458431,9.553914476332102,0.2481241642603163,0.0167106817369973,14.68682373309684,35.084753672620415
11000.0,1000.0,78.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0,1.7131050630489324,2.465080906338953,0.8537530352806191,0.5638376784650518,4.61124583514669,1.5707293346172162
6500.0,600.0,88.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0.0308699013247125,2.824520402427684,0.4233947977789452,0.1846211521691266,0.9456548614479804,2.706858142942877
29000.0,1700.0,158.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0,0.8194015262165293,1.1455954224495757,0.2804091287591997,0.3563068900630718,1.2423250636079743,0.3535850701173209
7900.0,500.0,160.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0.2596835650092345,20.739541139311044,0.6838409783082181,0.0754869694817386,0.7149997092618521,32.844021203292336
12600.0,1000.0,86.0,4.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0,1.4742420095340911,6.551495103864072,0.2732196066413648,0.913495513145178,2.854122022404668,1.6048748925230123
7790.0,600.0,88.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1,2.026142011310366,43.001206901539256,0.4082606286534268,0.6151163297520674,2.6697055419428333,2.1489471767156902
5365.0,911.0,88.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,2.559676935615964,2.228303438161694,0.5219476647902054,1.9932054424947243,3.081343832264139,2.92914891748156
13500.0,1400.0,96.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0,1.5290603054088023,8.346610941214825,0.7469971317668553,0.3190273835473403,3.288956003132113,2.352263118258998
11700.0,990.0,90.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0,0.4946685455378572,5.47229628072024,0.5719252980682111,0.3916900231177447,1.2815295467225902,0.6841951945545313
3000.0,850.0,55.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0.5674533755796414,26.140191998219272,0.8075127243724367,1.29428549741957,0.2753785663581816,38.116716339751726
7995.0,800.0,104.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0.343314123043897,3.00797836868138,0.2293975024063823,0.0474994851304243,0.6764014323539863,0.3414438187599991
5016.0,600.0,70.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0.3096049106275794,44.46868049224466,0.458353928259434,0.0897357149828495,0.4620310169890707,0.4793637063901419
4000.0,700.0,27.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0,3.258651687331448,10.295833313718836,0.6620985872059159,0.8187894264578978,2.8142885376042,0.909927109596656
7745.0,1000.0,74.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0,0.5217611528572246,7.32497099179714,0.959149927284421,3.764084323982538,7.473188267219141,12.075183091575324
5450.0,600.0,80.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0.8598605689904855,18.852610066872018,0.2754184161633588,0.1578263499745432,0.5335048260858295,0.6106658740004277
3550.0,650.0,40.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0.1456869561530289,33.91253867086832,0.2081491814672775,0.2939986197442988,0.4145960794534132,0.3307612370816868
12000.0,2000.0,243.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,1,0,0,0,0.6769736251399688,3.411133734151996,0.4401328545351128,0.019222106660141,1.6501939717380805,3.028649141816647
6000.0,1600.0,115.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0.4499200724438182,27.72378839939788,0.0949439191961626,7.585151628076762,15.836281949027317,15.739258873462958
7975.0,820.0,64.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0,0,0,0,0.1564288533383726,12.200805183247695,0.3746308515757224,0.1855042017048834,1.727763520131362,0.7097347218177509
5500.0,0.0,57.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0.8562068967290806,23.67653033805724,0.5876363142031383,0.7054734046887224,2.325068382389119,20.627196743828417
9995.0,800.0,65.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0,0.3258418811142266,8.512247407459508,0.203540639334865,0.2935374694030414,0.979878414469769,0.3061345442344334
3500.0,1000.0,66.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,2.43967852942658,19.4716634499163,0.4924824434007658,0.8556750575219494,2.5413418698640298,31.29163512733984
4281.0,400.0,54.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0.7217979469590954,3.1381271233282377,0.8199924817440352,0.3143272478214959,1.8473088326000808,3.377629456308312
4814.0,600.0,60.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,1,2.033076367003895,46.234867239538026,0.588154025494853,1.137334718227304,1.6627919003968283,1.3527089905419274
8950.0,950.0,116.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,1,0,0,0.317781166749798,3.030407331534461,0.3880441627378783,0.1325716708246973,0.3459812402174243,0.6949050048180472
5500.0,1250.0,97.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0.5784971604715514,19.821448628111085,0.1672605747462051,0.1994369570833819,3.4614700575668715,28.18950004674446
4150.0,600.0,60.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0.4918585767049681,22.31362613629769,0.3629720977513584,0.3380427088877989,0.7466731435246695,1.463980865999557
10400.0,700.0,59.0,2.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0,0.5655783438147972,5.423886053478311,0.5384520597963885,0.3606419226273416,1.2857232812980015,0.7551325415881381
4875.0,500.0,120.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,6.441463753067276,17.658149902030257,6.947619514728499,3.4560326282936704,17.83960741477258,18.393954767710785
4700.0,0.0,50.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0.3723668998146712,19.60134140349897,0.5492015422159431,0.1982026265531166,3.683981120056031,27.9219386427464
5642.0,700.0,47.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1,1.9007704079091947,41.56257366612822,1.379775022110438,0.7788289664389073,1.7093413860923472,4.197201801430206
6295.0,650.0,71.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0.3643999386883074,44.40570995606615,0.4906266570192439,0.1094598724767191,0.5260403961428887,0.5229083777488737
15850.0,1300.0,113.0,4.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0,0.6181148413954324,5.308335175215502,0.4107120002611281,0.2316215077589863,1.440898247915653,0.7201713801005822
2655.0,265.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0.5373989576341613,19.774110066607168,0.156619154084102,0.1748850392355477,3.4316298371825007,28.20927957769025
5700.0,1000.0,92.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,1,5.392614784727913,32.7607059475923,7.686927101542712,11.344300194324774,10.17160554215318,12.464383024371118
6895.0,732.0,65.0,3.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1.3669905850448067,45.009608063788896,1.0558585655248671,0.047680342303732,1.508479443586923,0.670240137338921
8095.0,450.0,92.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.3957189527182387,11.241284145569391,0.88272567315977,0.1033774382286962,0.6503740681749711,0.8794446728141385
4500.0,0.0,90.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0.3664524025759818,17.56153366721422,0.5940798543671497,5.833665364746956,18.390303820132697,15.545639811305708
6750.0,0.0,108.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0,0,0,0,0,1,0,0,0,8.842111581269688,4.65393962061113,1.144582029808363,3.5833559641464707,7.346528043319284,5.905274219378265
8216.0,750.0,101.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0,0,0,0,1.7776795903825855,11.609819951987408,1.090918196690639,1.6535400783743692,17.41598025551564,16.362611528451584
7950.0,500.0,32.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0.3167040551742698,3.1797187755586496,0.2147809405940358,0.2325099058388844,1.5803847020154072,0.4566111223410894
9495.0,0.0,73.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0,3.4976151224418603,13.473822889713366,0.918070506522448,0.7712365217297665,2.385740125032933,2.785988018631869
6745.0,900.0,85.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0.4186301691701506,40.61282197632183,0.5244279672255409,0.0983757249235854,1.0992372104799553,0.2478202705675519
8000.0,1800.0,126.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.370487623401337,18.822420913005004,0.3106976914319599,0.5687240213436171,11.47112373700774,15.91004316416087
7500.0,900.0,148.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0.3452358934014687,0.8081040230096932,0.2300170721903645,0.048000087537615,0.2148476749354206,0.0589999963878969
6495.0,500.0,60.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,1,1.5899993854632284,44.33947511735059,0.6630076609320558,0.7928686825435899,2.0001108185408034,1.2056722644872622
8000.0,1000.0,146.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0,1.0341301348202778,1.044748538818469,0.3888418919090545,0.2109506571561626,0.7533428793505926,0.3051581426936269
6495.0,700.0,86.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0.42492387258725,44.702595054838056,0.3268746273436166,0.1422821305322694,0.2511778209830079,0.5898063085878382
9528.0,500.0,62.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,1.954171079922958,8.209748228013199,0.4952685330162819,0.5203587225953242,3.783969342802615,1.498081233689759
10300.0,1040.0,95.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0,1.1470726561849742,2.413207813442013,0.6515435087820844,0.1680355884906358,0.3453531421653509,32.09065956170106
7185.0,793.0,74.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0.6810786307438281,10.463134644074522,0.5043959357224413,0.4466048211997174,3.2071405476770307,1.74389651350007
8395.0,820.0,69.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0,0,0,0,0.2070798515945298,12.251501954403624,0.3198276467588076,0.2418509350621238,1.711478175924525,0.7718331208693314
9300.0,0.0,97.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0,0.4408778552116608,34.03429688772729,0.3088136046816291,0.288467723029645,0.8555903653120273,0.83453514410034
6600.0,500.0,79.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,17.364480027347465,1.304614590605693,0.6595008078673903,0.252602184924074,25.01828417132701,31.57752237350175
7898.0,300.0,61.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0,3.790637055023898,13.310322713564846,0.7656345064105553,0.4675873627226196,2.593415208206034,2.5276204748004942
7400.0,600.0,31.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0.2684313537224365,3.43321916017899,0.4491230461834799,0.6183250908830037,2.561650393612728,1.0097726660589754
7200.0,900.0,139.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0.4205063581365347,5.39020768017659,0.7818969561441441,4.560525611529798,13.306576217068784,0.3069887711424954
11500.0,428.0,114.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0,0,0,0,0.7269719555997984,12.846990433869664,0.5454845963841952,1.4687729471461128,1.315659096822947,1.857188840728082
13800.0,1000.0,100.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0.9421221932010766,2.2851047312395125,0.7027162016136808,2.2505910950876244,4.770641989708909,5.884323431364002
7231.0,153.0,86.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0.4395060991237902,10.04930151302401,0.364496290517358,0.3111849177359848,37.41559430213074,17.581406064022342
4160.0,700.0,45.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,12.816740856913976,12.28496421274333,2.806471056419667,5.769355782839039,9.989320153132477,12.59347905187893
5650.0,450.0,31.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0,1.51778257231485,11.206673924908296,0.0875549397728263,1.5763238925277794,1.5830819011840096,1.1482492851833164
9245.0,1148.0,106.0,4.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0,2.6136051817669457,20.47404979658701,0.2743646761044747,0.7542968116242093,1.6623876523192078,1.6413402771649706
9950.0,700.0,62.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0,0.5264387188701787,5.275904040999442,0.3701298539934574,0.2196940958920759,1.455343405999093,0.621300257257083
3200.0,975.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0,0.5017164674514017,8.337125850912175,0.1357123381577359,4.3393160856304105,8.468706297496052,13.057009446635911
8400.0,600.0,101.0,3.0,12.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,1,1.9931266089984967,42.520248907259,0.193034080738267,1.0843786654524994,2.138886523109686,2.7312987891100726
8900.0,1100.0,72.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0.5052708228345741,12.854427404143976,0.6336047687394559,1.1712308050450988,4.070485761254214,1.9483441320603407
3343.0,400.0,54.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,1.214406921314369,21.742403180917893,0.3717152865652806,0.6923186162587355,0.8016852303469596,1.2115101858573762
6195.0,700.0,75.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0.686216526284404,45.01141197308744,0.4248230485245911,0.0384387916893765,0.25230370071323,0.8207496442849044
13600.0,1590.0,147.0,4.0,11.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0.921411664563002,18.169389264764384,0.113131623113368,0.1947492816003308,1.759824573739159,20.201316876508027
7483.0,800.0,86.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1.0126213989857564,43.50319866580351,0.7831496995165733,0.7628737610261538,0.2393512726252855,1.0107447552963675
13100.0,800.0,86.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,1.981308632055612,8.07637644183796,0.7094219177799936,0.3628722748476219,3.786544955830478,0.3600926485964287
9500.0,700.0,58.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0.334139944608829,7.147569147282907,0.6305033693704976,0.2226464239990648,3.4306446662485555,0.2564185956126203
11013.0,1200.0,170.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0.4710844033107546,45.27333343001131,0.5044228376382759,0.0718790492831688,0.375850111601936,0.9283964469294392
