Latitude,Longitude
56.463467,10.030347
55.484911,9.473341
56.461459,9.446844
56.367865,8.596936
55.392167,10.406709
55.503651,9.742582
55.370585,10.394038
55.407772,10.397015
55.859529,9.84389
56.137486,9.564456
55.803785,9.698864
55.620763,8.477119
54.774787,11.504207
55.636752,12.580714
56.182254,10.193419
55.6456,12.211169
55.874348,9.801592
55.248529,9.487457
55.392976,10.410209
57.271452,9.944206
57.052526,9.910083
56.454039,9.397884
56.156047,10.104846
55.376618,10.370868
57.066199,9.899562
55.390646,10.387686
55.683825,12.573928
55.716417,9.535387
56.448057,9.391152
55.396547,10.359827
56.46407,10.016894
55.230696,11.762358
56.141048,10.184672
56.576145,9.032796
55.392628,10.403444
56.185154,10.125294
57.0105,9.965333
56.463969,10.018496
57.040903,9.940822
57.010081,9.888139
54.921567,9.59523
57.047153,9.941424
56.467952,10.043112
55.764955,9.693268
57.443229,10.53021
55.251091,9.485481
55.660132,12.444245
57.044561,9.910983
55.936436,12.286886
55.486024,9.497671
56.185439,10.126467
55.65726,12.566743
55.033222,9.408587
57.055526,9.898827
56.14981,10.166954
55.389466,10.390736
56.794606,8.858503
57.014367,9.932595
56.156194,10.141063
56.955052,8.688439
55.942502,9.128597
56.202523,10.235265
56.301091,10.358777
55.716545,9.522686
55.533602,11.500995
55.394216,10.353565
56.168933,10.190422
56.46753,10.025782
57.04321,9.945043
55.657229,12.3961
56.450211,9.405025
55.806412,8.621113
57.010081,9.888139
55.404816,11.348353
56.457669,10.038305
55.638497,12.069148
55.228959,11.770842
55.665391,12.627509
55.328322,11.958596
57.046402,9.912487
57.042984,9.921287
55.448603,11.793265
55.768439,9.695066
56.185578,10.225444
56.202715,10.23529
57.046325,9.914405
55.657294,12.39526
55.388437,10.392252
56.350097,8.621589
56.265321,10.063297
55.563315,9.756782
56.463645,10.028404
56.37287,8.593129
55.561145,9.755501
55.130128,9.131569
56.450207,9.406878
55.398114,10.365095
57.046854,9.92182
54.766254,11.866988
55.61497,9.308814
56.185208,10.127836
57.437474,10.536012
55.701558,9.534142
55.560515,9.765439
56.371854,8.614236
56.151317,10.185275
56.14876,10.166742
56.451535,9.409383
55.355939,9.480386
55.515556,12.198174
55.716071,9.519065
56.368876,8.59658
55.727145,9.520989
55.44471,11.78848
55.626815,12.387595
55.71138,12.480397
57.456554,9.993388
55.695418,12.523574
56.20274,10.234978
56.470054,10.031256
55.708013,9.542558
57.051515,9.90379
55.393368,10.421374
57.042935,9.922999
56.177299,9.553586
55.416257,11.391895
55.859668,9.850551
55.39823,11.35118
56.447521,9.403773
55.716676,9.528
55.684,12.45649
56.183622,10.194967
57.04135,9.925037
57.333705,10.515296
55.467918,8.43842
55.859458,9.850713
56.140099,8.978325
55.711221,9.541992
57.047344,9.922277
55.718803,12.482154
55.596366,12.332664
57.042214,9.94538
54.936994,9.25589
55.655167,12.473916
55.487398,9.479748
55.986412,12.521041
55.474577,8.444227
55.336718,11.13996
55.855876,9.84287
57.045307,9.915118
55.862633,9.855876
55.969076,10.149848
56.150435,10.197487
55.398805,10.379638
57.033473,9.937159
55.474799,8.441111
57.045396,9.926501
57.044648,9.922753
55.664931,12.616775
56.367924,8.605896
55.5052,9.479231
56.56779,9.030122
55.397027,10.356712
56.14308,10.190857
56.464271,10.018959
55.660654,12.443584
56.190349,9.51405
56.1684,9.991156
55.392787,10.376366
57.445885,10.538416
55.388886,10.392235
56.148734,10.201435
57.051027,9.903839
57.045421,9.912427
57.044566,9.918122
57.060202,9.919516
57.03594,9.945058
55.472258,8.435628
56.123405,10.167685
55.40969,11.363322
55.24389,9.296585
56.461538,9.403798
56.539329,9.276518
55.304495,10.478209
55.764732,9.69268
55.639575,12.581869
55.705785,9.378174
56.481206,9.622245
57.043879,9.910716
57.045773,9.932736
56.185369,10.124822
55.859458,9.850713
57.054311,9.896787
55.399655,10.375778
57.066735,9.900421
57.04122,9.925545
57.066388,9.900877
57.05071,9.90223
55.485765,9.497823
55.560653,9.759892
56.463333,10.025896
56.703108,8.990868
56.585189,10.130077
55.040614,9.419593
55.489242,9.476331
55.402346,10.3581
57.448353,10.539177
56.448067,9.399394
55.754633,8.90461
55.937866,12.520661
55.623831,12.378885
55.722422,12.581882
57.158579,10.294833
55.395039,10.515797
55.393368,10.421374
56.450863,9.40549
55.671279,12.546386
55.499741,9.501695
57.04128,9.941387
55.404462,10.381498
55.592403,11.861825
56.46293,10.021341
57.041788,9.938968
55.42861,9.928952
56.172526,10.199851
55.648841,12.553297
56.172834,9.554814
57.440984,10.53721
55.858595,9.846997
55.867995,9.838781
55.5848,12.320129
54.911723,9.794356
55.567305,9.756187
56.447521,9.403773
55.859668,9.850551
57.041366,9.942939
56.156041,9.499842
55.5848,12.320129
57.038473,9.942929
55.395702,10.406099
56.169137,9.549501
55.399021,10.37818
56.154936,9.502977
57.040804,9.923792
56.18333,9.555957
55.862239,9.858208
56.150079,10.12597
57.009234,9.925952
56.406772,10.877498
55.66058,12.392529
55.399645,10.376029
56.036291,12.595724
57.045799,9.944051
57.046424,9.93932
55.396333,10.381228
56.16983,9.552858
56.172834,9.554814
56.187969,10.220437
55.5848,12.320129
55.466858,8.445282
57.04234,9.922336
57.044489,9.911846
55.999945,8.127242
57.049574,9.913291
57.050018,9.901242
54.830956,11.140227
55.928257,12.313194
56.462182,10.028186
57.045625,9.941496
57.046345,9.926946
57.054736,9.908515
57.452759,9.968743
56.468851,10.052617
56.15385,10.207137
56.178505,10.199332
57.040446,9.943619
55.485399,9.499201
55.471038,8.462942
57.060783,9.914601
56.454984,9.412479
56.027676,12.582742
55.313774,10.797493
55.860525,9.862402
55.515556,12.198174
54.935192,8.857253
55.760113,8.92738
57.036421,9.933004
56.139719,8.989728
57.053117,9.902603
55.781036,12.464214
56.182254,10.193419
56.327097,10.049197
57.037528,9.941803
55.614996,9.308048
57.459551,9.987986
55.310757,10.792465
55.568672,9.761062
55.707293,12.59989
55.659869,12.55932
55.682303,12.411799
56.131112,10.181162
56.185543,10.18822
55.721782,12.429666
55.40013,10.613011
55.39355,10.405734
57.020667,9.86909
57.043663,9.921697
56.183885,9.556067
55.864061,9.848248
55.779427,8.289066
55.951019,12.255686
56.45325,8.261567
55.696336,9.526509
55.409961,10.387694
55.722819,12.580388
55.619513,12.567163
56.157855,10.184193
57.046182,9.91456
55.640281,12.583101
56.450341,9.401311
57.045338,9.91893
55.403809,10.381437
55.702933,12.536352
55.646859,12.27767
56.135025,8.975821
57.050389,9.918103
56.367744,8.605143
57.46134,9.984517
57.44416,10.538607
56.165059,9.550092
57.045358,9.925812
55.407492,10.401821
55.226282,11.760606
56.455498,9.412825
55.22141,11.757709
56.440768,9.396398
55.665044,12.536023
55.645125,12.199934
55.398602,10.389011
55.474517,8.437314
56.181784,9.549166
56.204569,10.226254
55.471161,8.438268
55.967253,9.390108
56.451071,9.405578
56.47285,10.025698
55.683913,12.456119
57.052549,9.91437
56.647961,9.805774
54.744854,11.955004
55.41632,11.392297
55.34056,11.134658
55.975173,9.612718
55.97456,12.018585
54.709956,11.468568
56.572243,9.039878
55.577322,9.763374
55.396849,10.343712
55.396547,10.359827
55.705645,12.537839
55.658617,9.496089
56.449062,9.407618
56.970169,9.831372
56.361091,8.618681
56.135596,8.944999
56.455322,9.390838
57.055346,9.894716
55.499163,9.469276
55.71599,9.528199
55.665733,12.628368
57.051955,9.90754
56.557573,9.033676
56.407764,10.909448
56.449556,9.407627
55.539128,9.722243
56.185027,10.127569
57.014205,9.978983
55.467143,8.461754
57.271091,9.944184
57.196164,10.380826
55.965382,9.392003
55.220322,10.606854
56.368749,8.596584
57.541832,10.198168
54.909332,9.78898
56.186274,10.186238
56.300607,10.477042
55.930045,12.293264
56.368984,8.594202
55.310579,10.788908
56.981885,9.63794
55.409179,10.394562
56.459604,10.041018
56.795148,8.859889
57.060538,9.914846
55.573428,9.761353
55.665054,12.456146
55.398499,10.379359
56.068685,10.16418
55.809208,8.621785
56.460918,10.039524
57.044108,9.918599
56.643152,9.789306
55.406823,11.363557
55.763543,12.598327
56.467925,10.022546
55.059301,10.610097
55.46801,8.455688
55.577021,9.760741
57.045921,9.935217
57.021141,9.865267
55.646368,12.273549
56.464204,10.027039
56.185551,10.128284
55.713773,9.536788
56.640198,9.799371
54.766195,11.87135
56.040435,12.566955
55.38777,10.375851
55.640334,12.08813
56.157307,10.198932
54.854809,10.521221
57.051292,9.916078
56.133267,9.062703
55.335537,11.141645
56.197307,10.20907
55.723478,8.341044
56.155296,10.183115
55.253885,9.486298
56.185463,10.213669
57.051457,9.907474
55.485399,9.499201
55.403466,10.381807
55.617756,12.568845
55.65651,12.502755
55.715543,9.516445
55.927755,12.312944
56.145997,10.203442
57.041843,9.936804
56.09107,8.247303
54.938093,9.257265
56.123681,10.172658
56.567273,9.026744
56.153058,8.929421
55.656717,12.395842
57.042322,9.935507
56.391544,9.795604
56.46425,10.031882
56.14938,10.166026
57.048101,9.924522
55.468399,8.444834
57.032387,9.939611
55.618018,12.567136
55.39281,10.407909
55.39394,10.410217
55.626425,12.483719
55.332152,11.137041
55.399645,10.376029
55.617819,12.567905
55.407362,10.393393
56.183622,10.194967
55.450303,10.658013
56.453041,9.414973
55.624284,12.375398
57.268914,9.946405
56.463772,10.049701
56.848662,9.699908
55.250842,9.488251
56.453803,9.398938
55.729124,12.405594
55.697322,12.549539
55.564039,9.750446
55.722835,12.580022
57.03151,9.940608
56.160378,10.20945
55.388157,10.376097
55.663541,12.590542
55.229456,11.77279
55.833655,12.52997
57.442323,10.52929
55.58545,12.318632
55.469212,8.437119
55.646524,12.204018
55.046605,9.413323
55.643595,12.270596
55.284548,11.349218
55.70242,9.534117
55.16167,11.97992
55.406906,10.378531
55.270837,9.900963
55.741384,12.48565
55.362707,10.376598
55.531221,9.698776
55.748402,9.533086
54.830581,11.140124
55.57289,9.761426
56.463448,10.044466
54.936156,9.257229
55.969501,9.611845
55.491032,9.478788
55.873202,9.802844
57.26533,9.950407
55.715433,11.682363
57.063058,9.914123
56.219053,10.162174
55.831315,12.073597
57.042298,9.937809
56.172834,9.554814
55.722794,12.580966
55.682463,12.455619
56.46338,10.034304
56.149058,10.168901
55.394327,10.398344
55.572902,9.761353
55.621682,12.568921
57.042319,9.935279
56.37196,8.614565
57.044464,9.912478
55.775288,12.527818
55.714045,9.532166
55.861713,9.853146
55.466858,8.445282
55.722805,12.580619
55.230951,11.763359
56.144681,10.192774
56.729807,9.928075
55.359776,10.379264
55.519517,12.203518
55.667692,12.516677
55.485657,9.498978
55.403904,10.382327
57.067519,9.929072
56.467575,10.038535
56.157592,10.204799
57.061958,9.91563
55.337216,11.135657
56.204294,10.232387
56.449305,9.409535
57.045657,9.927909
55.40405,10.381076
56.454247,9.395532
56.186239,10.211141
56.453828,9.411079
56.166459,10.157237
55.409179,10.394562
57.045861,9.942794
57.046325,9.914405
56.363627,8.614347
55.617429,12.566277
57.035844,9.913054
55.428204,9.929658
55.647103,12.277208
57.013816,9.932545
56.441557,9.397444
55.656565,12.395442
56.190637,10.082417
55.038909,9.406084
55.395133,10.359603
57.020004,9.931229
57.041398,9.941831
55.492778,9.469146
57.040741,9.943015
55.23587,10.454357
56.467559,10.032097
57.054875,9.903444
55.398908,10.410386
55.657001,12.39624
56.160037,10.203888
56.463578,10.029944
55.645616,12.275051
55.605184,12.330903
57.045167,9.921153
55.033955,9.401999
57.046514,9.942993
56.367858,8.594223
55.663684,12.535591
56.362395,8.605292
55.406364,10.381266
55.682855,12.572908
55.5848,12.320129
55.713289,9.528046
55.870106,9.840382
56.461217,10.03939
57.437813,10.530768
57.045946,9.940632
55.617696,12.569823
56.124045,10.169163
57.448149,10.537244
55.669113,12.512289
55.390742,10.397665
57.04122,9.925545
56.343415,10.461536
55.709786,12.470433
56.451942,9.401897
55.394558,10.384993
55.636003,12.578378
54.919778,9.597586
55.2707,9.892219
55.860377,9.856815
55.936205,12.328837
55.63779,12.581914
57.039516,9.920818
55.94707,9.961827
55.471716,8.468353
56.462672,10.021058
55.711343,12.562153
55.491588,9.471178
55.16001,8.763363
55.332152,11.137041
57.423699,10.508002
55.370612,10.565221
57.168405,10.143489
55.859484,9.85864
56.478321,10.016981
56.14876,10.166742
56.461827,10.034866
55.467515,8.454302
55.38152,10.049507
55.328855,8.760536
57.437925,10.534632
56.185551,10.128284
55.403904,10.382327
56.391455,9.795148
57.370732,9.712425
55.713073,12.432452
55.07535,10.637834
55.714572,9.529704
57.042566,9.946236
56.123641,10.125965
55.643773,12.205535
56.154915,9.503964
55.396143,10.34716
55.764823,9.69203
54.765116,11.866083
55.596755,12.331396
55.0423,9.417443
57.035945,9.937761
56.15736,10.129613
56.131625,10.150597
55.716331,9.535395
57.021742,9.867579
55.716911,9.532906
55.406424,11.349711
57.045177,9.918468
57.271452,9.944206
56.195072,9.407995
55.944285,9.131745
55.311394,10.791738
56.144878,8.968526
56.484873,10.035246
55.575054,9.760871
55.66033,12.510908
55.407335,10.403509
55.684508,12.546318
56.170943,10.210326
57.043318,9.945679
56.258528,9.870255
55.647147,12.277585
55.400932,10.410478
56.249826,10.153105
57.223727,9.676745
57.051863,9.910171
56.366938,8.621265
55.21084,11.497915
55.964469,11.850272
56.449125,9.406002
55.5848,12.320129
56.451049,10.046527
57.044382,9.943603
56.204001,10.232856
55.749165,11.959011
56.164107,9.547317
57.051589,9.916746
56.230946,10.237931
56.557793,9.403636
56.131811,8.892263
55.858054,9.844827
57.020642,9.868626
55.355863,9.479828
56.448082,10.045764
54.921302,9.772048
55.972387,10.147604
55.807266,8.623055
55.409009,10.414698
55.5848,12.320129
57.014115,9.961617
56.14463,8.285607
56.229904,9.738651
55.674071,12.559519
55.483027,9.462762
55.576292,9.746081
55.658543,12.395401
55.032852,9.400452
56.367872,8.597906
55.30691,10.789654
57.044566,9.918122
55.5696,9.699096
55.394221,10.381315
57.054425,9.892309
55.668893,12.541818
55.617762,12.569263
56.463653,10.028534
55.503687,9.751129
56.185753,10.127633
55.713659,11.725214
55.496427,8.447219
55.733106,9.109914
55.260714,11.779087
55.269748,9.893643
55.416303,11.392206
55.647103,12.277208
55.873854,9.80292
56.175445,9.492775
56.149991,10.170074
55.429043,9.928852
55.503153,9.468691
57.334305,10.519578
57.065029,9.900459
56.359316,8.612424
55.839345,12.062055
56.459847,10.041024
56.449095,9.399569
56.982207,9.63872
55.683788,12.454725
55.405175,10.407673
56.448107,9.400042
55.847757,9.484561
55.654214,12.61117
55.729561,12.364369
56.173918,10.214117
55.317942,10.779631
56.368867,8.595389
55.394016,10.423053
55.764986,9.69226
55.711025,9.534268
56.141744,10.206457
56.134698,8.980208
55.67697,12.436954
57.045872,9.914911
56.367865,8.596936
55.566715,11.515299
55.381176,10.371562
56.461224,10.03001
57.047379,9.94249
56.134112,8.975191
56.146904,10.191397
57.047476,9.920194
55.400031,10.376793
55.683681,12.453652
54.934783,8.860735
56.567959,9.030071
55.868759,9.845833
56.204268,10.230495
55.859003,9.86753
55.685178,12.539701
56.123405,10.167685
55.707584,12.531084
55.486475,9.498191
56.139615,8.990102
55.635319,12.578239
56.961824,8.696328
55.075169,10.633374
56.451865,9.409145
55.750451,12.471462
56.475463,9.22883
55.515871,12.198452
55.9327,12.312267
57.043924,9.911366
55.640281,12.583101
56.183959,9.54973
56.039625,9.91956
56.024613,9.733975
55.623564,12.568811
56.570322,9.027258
57.087691,9.264736
56.884697,9.838072
55.193273,9.065959
57.459275,9.983952
56.187798,10.233556
57.041926,9.946329
56.465928,10.027135
57.046338,9.912885
55.621468,12.57109
55.403466,10.381807
55.722835,12.580022
56.483377,10.033663
55.683716,12.456855
57.054249,9.901294
56.585132,9.02979
55.044938,9.418883
57.059324,9.93202
56.452669,10.037886
55.474407,8.47863
57.046262,9.92813
55.327147,11.134742
57.048688,9.937919
55.398205,10.413978
56.231717,10.22184
55.04197,9.419017
56.032657,9.928961
55.400025,10.367494
56.47183,10.021888
55.56999,9.749974
57.044382,9.943603
55.646194,12.274172
57.05548,9.900667
56.179042,10.198895
57.048195,9.913908
56.466562,10.040656
55.321305,9.310228
55.888475,9.564682
56.131938,10.152235
55.871565,9.840508
57.220315,9.673242
57.05763,9.933923
55.664039,12.59013
55.682518,12.585515
56.172834,9.554814
57.047379,9.94249
55.764802,9.693167
55.196548,9.301446
55.664248,12.403267
56.195254,10.20698
55.044524,9.413592
55.863942,9.846756
55.721863,12.430862
56.184038,9.552271
57.033346,9.94141
55.484106,9.490436
55.629499,9.087034
56.202613,10.231246
55.660654,12.443584
55.397041,10.387916
55.49706,9.494681
55.86632,9.851177
55.873482,9.613191
55.539317,9.722189
55.601592,12.305782
57.024605,9.939348
57.056787,9.935507
55.481081,9.488578
55.683973,12.456834
55.386961,10.402137
57.048682,9.916265
57.460884,9.992347
56.117974,10.19433
56.568631,9.0299
55.636172,12.581561
55.177623,10.521468
56.132121,9.057885
55.647824,12.196289
55.646859,12.27767
57.026186,9.896766
55.40385,10.404708
55.710873,9.541006
56.187146,10.211071
56.172226,10.198622
56.202392,10.235095
54.912076,9.791545
57.461893,9.980227
55.59245,11.86184
56.891887,9.841824
56.151073,10.199333
56.157063,10.192891
55.130128,9.131443
57.057517,9.935605
55.32563,11.145673
57.047283,9.919289
56.150558,10.170229
55.46942,8.443081
55.048613,9.41149
56.450679,10.048139
55.596255,12.332843
56.155188,10.210452
55.87398,9.80295
57.034384,9.944735
55.405991,11.348115
55.682963,12.456024
56.164769,10.226617
55.878767,12.498476
56.143045,10.199704
55.726173,12.473505
55.476084,8.432857
57.050182,9.908249
56.152226,10.184391
55.764524,8.913368
55.682434,12.454912
55.556686,9.312568
57.442251,10.529223
55.271074,9.891251
56.461965,10.044523
56.461801,10.028662
55.355476,9.479827
56.886383,9.785968
56.44958,9.408604
56.448057,9.391152
56.462716,10.027206
55.704549,12.593661
57.056774,9.942009
55.645745,12.277039
55.657229,12.3961
55.730365,12.344664
55.391386,10.398767
56.158046,10.197946
55.4388,11.793789
55.574853,9.760777
55.617756,12.568845
56.567251,9.023987
55.355202,9.203922
55.664699,12.622501
55.559016,9.31143
55.493048,9.467447
56.202523,10.235265
56.156424,10.103399
56.447758,9.39971
55.680668,12.518283
57.045475,9.923988
57.334539,10.519705
56.185154,10.125294
55.401578,11.35022
56.463939,10.026529
56.464028,10.029924
56.451308,9.409304
57.044727,9.920375
55.861632,9.847986
55.657727,12.567717
57.271452,9.944206
55.70733,12.574058
55.338409,11.132503
55.352243,9.483653
55.695418,12.523574
55.715834,9.526721
57.021068,9.868853
55.717317,9.535179
55.30947,10.795854
55.651287,12.511496
55.406334,10.379175
56.184298,10.214709
55.400721,10.39272
54.936156,9.257229
55.235277,11.760906
55.412902,10.399226
55.709893,12.470255
56.693792,9.496381
56.576126,9.034373
55.47345,8.439179
56.132976,8.975135
56.566386,9.028784
56.460731,10.040626
55.863447,9.858107
55.837515,12.411635
56.766101,9.339573
56.071694,8.282327
56.173812,10.20065
55.94579,12.037949
55.712654,9.545433
55.671719,12.573076
56.179042,10.198895
55.485399,9.499201
57.012361,9.974972
56.189757,9.51404
56.141015,10.179591
55.647117,12.277326
55.485399,9.499201
56.141085,10.181209
56.367962,8.607366
56.184377,10.215358
55.722426,12.581722
56.439306,9.38505
55.636376,12.581157
57.044561,9.910983
55.411814,11.347165
56.186855,10.230756
56.653499,10.193696
55.408068,10.382965
57.05427,9.901597
54.82253,9.355682
55.472774,8.447488
56.546295,9.022371
56.576131,9.030163
56.557916,9.403947
57.057684,9.937026
57.061528,9.914843
55.312707,10.794054
56.155489,10.181718
57.047822,9.915987
56.18191,9.549479
55.501223,12.186321
56.374628,9.655424
55.669113,12.512289
55.570849,9.74769
57.456512,9.993829
55.671852,12.517034
55.657757,12.567123
57.047749,9.937506
56.173693,10.215058
56.137132,8.977851
55.262701,9.908735
56.03926,9.919382
57.044464,9.912478
57.04075,9.919904
55.567741,9.759009
57.049235,9.914376
56.368876,8.59658
55.92999,12.288806
57.021895,9.868197
55.473473,8.433194
55.249594,9.494729
56.20336,10.233034
55.065105,10.614036
55.397411,10.389473
55.348686,10.17995
55.568129,9.759009
55.403466,10.381807
56.185728,10.215131
57.010658,9.966761
55.406529,11.350028
56.204063,10.230204
55.71236,9.536307
56.450576,9.405291
56.203673,10.232205
56.128442,10.172722
56.449338,9.438615
55.5848,12.320129
55.858033,9.844383
55.262631,9.908864
55.451829,12.190326
55.484151,9.470643
55.403047,10.358153
55.633202,12.573964
57.04392,9.948128
57.041398,9.941831
55.725548,9.55193
56.459454,9.407834
56.172834,9.554814
56.45717,10.038858
55.559016,9.31143
57.391111,9.984903
55.660415,12.571021
56.141025,8.980477
54.919778,9.597586
56.172834,9.554814
55.642877,12.264571
55.659515,12.391802
56.133015,9.062965
57.054381,9.902039
55.475648,9.137943
54.936436,10.720096
55.645668,12.275468
57.047415,9.941357
56.446244,9.39709
57.051846,9.907598
55.251837,9.477991
57.084985,9.963884
57.02793,9.946513
57.050696,9.905231
54.760929,11.885
55.249517,8.962503
57.044462,9.943672
55.255731,12.119202
57.041364,9.943084
55.560515,9.765439
55.724081,12.43994
55.71165,12.480571
55.858054,9.844827
55.399119,10.388278
56.461704,10.040296
55.674294,12.559467
55.732003,9.534779
57.045946,9.940632
56.448163,9.409556
56.36923,8.596228
56.129901,10.180001
56.368271,8.627476
55.719554,9.557294
55.733817,9.548666
56.44932,9.404518
57.045676,9.944071
56.453876,9.397461
56.453828,9.411079
55.483519,9.473269
55.062503,10.608399
56.47448,10.020856
56.464662,10.0271
55.220304,10.60665
56.039457,9.905007
56.135362,8.982533
56.17677,10.14827
56.449041,9.399996
55.852547,9.831481
55.485929,9.471934
54.939817,8.862544
56.459438,10.035155
57.050586,9.906437
55.574597,9.761333
57.056658,9.935553
57.426496,10.503668
55.359339,10.390401
55.682405,12.454937
55.394348,10.404772
57.050881,9.903791
57.042128,9.968333
56.469125,10.053127
55.393535,10.377266
56.357734,8.618093
56.44731,9.391186
56.172834,9.554814
55.686092,12.503744
56.391444,9.898583
57.044852,9.926286
55.480722,9.488188
56.450317,9.409834
56.166864,9.546317
57.054558,9.903239
55.397086,10.358354
55.70821,12.511146
55.059061,10.613018
57.042339,9.941716
55.313016,10.793164
56.455408,9.412773
55.655716,12.511556
55.664234,12.518559
55.833057,8.315957
57.043666,9.918101
55.638001,12.581605
56.564516,9.032716
55.488814,9.472761
55.858036,9.847067
56.448045,9.40866
55.766624,12.498944
55.249964,9.488727
55.693792,12.492564
57.438042,10.534582
55.397166,10.389341
54.919745,9.597937
55.451829,12.190326
56.172834,9.554814
55.658136,12.394638
57.45803,9.993023
56.460836,9.447237
55.362163,10.592673
56.204488,10.231646
55.647448,12.071759
55.638175,12.581597
57.157518,10.29293
56.368114,8.627362
56.202116,10.231867
55.699895,9.537376
57.050847,9.918328
55.642686,12.265109
56.451071,9.405578
55.467765,8.4386
56.157171,10.207554
57.457931,9.993626
55.491071,9.479087
55.391961,10.402018
56.187184,10.213853
56.195514,10.215807
56.480873,10.045123
55.47038,8.439428
57.023078,9.929721
55.635665,12.578378
56.036298,12.595432
55.406903,10.404312
55.711688,9.531765
56.586504,10.126174
56.136772,8.969869
55.374075,10.426499
56.483377,10.033663
55.469212,8.437119
55.667028,12.624266
56.450353,9.397384
55.397411,10.389473
56.185369,10.124822
55.833398,12.529442
55.585302,12.318179
55.931041,12.298228
56.199415,9.596438
56.23328,10.205775
55.421009,10.334689
55.491568,9.117082
55.662851,12.405325
55.644301,12.271214
56.449348,9.378721
56.174147,10.202242
56.721847,10.106141
56.160146,10.20695
55.470112,8.802284
56.163943,10.212757
56.15134,10.195812
57.061528,9.914843
55.657001,12.39624
56.459504,9.408338
55.873854,9.80292
57.052283,9.915654
55.484695,9.490721
55.504527,9.480582
57.112711,8.611395
57.042842,9.942144
55.606046,12.33665
56.203248,10.234368
55.387876,10.395759
55.46591,8.453873
57.047749,9.937506
55.702708,9.533223
56.238706,9.814639
55.493975,8.411487
57.02192,9.866815
56.202715,10.23529
57.05698,9.935489
56.464135,10.030008
55.862501,9.855786
57.035996,9.936582
55.395684,10.382625
57.064826,9.900916
55.121308,12.039585
57.033136,9.935663
56.350359,9.503645
56.464644,10.018336
55.861489,9.847989
55.721491,12.402196
56.157554,10.198778
55.87483,9.802784
56.464001,10.035348
55.657294,12.39526
56.15457,10.204719
57.045946,9.940632
55.871221,9.838602
56.155354,10.20868
55.861242,9.857687
55.70882,9.528954
57.044657,9.946758
55.249893,9.490935
56.635391,9.798405
55.887453,9.845482
55.657001,12.39624
55.645359,12.276332
56.139319,8.974184
57.038441,9.941002
57.060984,9.915484
55.250741,9.494286
57.050519,9.90989
55.665355,12.456812
56.459439,10.036486
55.495126,9.454623
56.192472,10.21441
56.461301,10.029729
57.030751,9.930212
56.146179,9.277352
55.867995,9.838781
55.396311,10.367397
57.271452,9.944206
56.463942,10.049261
56.312426,9.586065
56.149868,10.167518
55.575256,9.763824
55.747522,12.4806
55.468939,8.801229
55.254135,11.298213
57.04954,9.916832
56.676566,10.059299
55.505463,9.480371
55.648132,12.195966
55.664234,12.518559
55.702899,9.531986
57.044292,9.912202
55.169794,10.735772
55.217276,11.755943
55.067286,10.614585
55.307771,11.543354
56.202392,10.235095
56.368677,8.592145
55.718162,12.437785
56.453727,9.397094
56.113292,10.087977
55.693761,12.583295
57.025637,10.001786
57.443227,10.53832
55.566402,9.757379
55.397849,11.355205
56.472289,10.021771
56.453367,9.406242
56.039431,9.918418
55.764955,9.693268
55.356171,9.198502
57.052682,9.909264
55.931041,12.298228
55.723412,12.44277
57.025637,10.001786
56.450123,10.044555
57.047378,9.943109
55.487576,9.473185
55.618431,12.573145
56.038744,9.917884
55.219433,12.167596
56.176061,10.193409
56.461167,10.035737
56.586436,10.126304
57.051965,9.91021
55.708639,9.534618
55.869266,9.851011
57.054057,9.902244
55.644391,12.271233
56.152349,10.204868
55.596755,12.331396
57.045066,9.944832
55.96977,10.150336
57.054488,9.902108
55.647327,12.201245
55.450458,12.191591
56.177379,9.553961
56.460713,9.398178
55.642071,9.64894
56.172834,9.554814
57.048087,9.937961
55.465059,8.698408
55.406494,10.387975
56.167966,9.550005
55.180334,10.521109
56.150266,10.196859
57.441875,10.528855
57.391087,9.985241
55.64063,12.08963
55.46497,8.700347
55.538592,9.722588
57.042332,9.93664
56.369313,8.591558
55.97241,10.142116
56.569132,9.021994
55.361326,10.593431
56.170776,10.196355
56.453226,9.411816
55.861217,9.857069
56.134064,8.981524
55.570709,9.748226
55.25051,9.486144
55.657207,12.567935
55.658052,12.567339
57.051544,9.915767
56.713987,10.108998
57.049823,9.913709
55.239545,11.75926
55.665054,12.456146
55.764587,9.692847
55.482677,9.477268
56.369638,8.592023
56.199985,10.233309
56.164429,10.228578
56.161283,10.200975
55.615915,9.308049
56.798502,8.865325
55.399939,11.34131
57.432874,10.531412
55.8709,9.835818
56.448161,9.399572
56.450046,9.411786
55.644316,12.202025
55.662983,12.405239
55.676979,12.436714
56.134969,8.980327
55.484648,9.481176
55.596113,12.333282
55.355502,9.480619
56.955795,8.694302
56.190908,9.513506
55.712851,9.531318
55.710449,11.714354
55.466858,8.445282
57.053759,9.90245
57.048066,9.914348
56.573949,9.040953
56.327258,10.049133
56.163073,10.137128
54.911574,9.791541
55.660654,12.443584
56.184993,10.125524
55.972428,10.145741
55.392564,10.403605
56.568668,9.005458
55.645788,12.546036
55.653532,12.5678
55.858897,9.862535
55.306054,12.386436
55.566715,11.515299
56.172834,9.554814
55.244798,9.487899
55.311861,10.790825
55.656565,12.395442
55.682424,12.455164
56.123405,10.167685
57.046137,9.938806
55.75997,12.457093
56.370863,8.613351
55.234429,11.786959
56.106684,10.202196
55.396344,10.390297
55.849573,9.479955
55.472639,9.463879
55.619014,12.567329
